arCOG	Code	Product	Function
arCOG00726	V	-	PINdomaincontainingprotein,oftenatoxinoftypeIItoxin-antitoxinsystems
arCOG00727	V	-	PINdomaincontainingprotein,oftenatoxinoftypeIItoxin-antitoxinsystems
arCOG00729	V	-	PINdomaincontainingprotein,oftenatoxinoftypeIItoxin-antitoxinsystems
arCOG00730	V	-	PINdomaincontainingprotein
arCOG00769	V	YajL	Protein/nucleotidedeglycase,PfpI/YajL/DJ-1family(repairofmethylglyoxal-glycatedproteinsandnucleicacids)
arCOG00786	V	-	Cas4-likenuclease,PD-DExKsuperfamily
arCOG00790	V	Cas4	CRISPR-associatedproteinCas4,RecBfamilyexonuclease
arCOG00793	V	-	PD-(D/E)XKsuperfamilynuclease
arCOG00794	V	Cas4	CRISPR-associatedproteinCas4,RecBfamilynuclease
arCOG00800	V	-	RecBfamilynuclease
arCOG00812	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00815	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00816	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00818	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00819	V	-	AbrBfamilytranscriptionalregulator
arCOG00820	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00822	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00823	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00824	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00825	V	AbrB	AbrBfamilytranscriptionalregulator
arCOG00878	V	-	TypeIsite-specificrestriction-modificationsystem,R(restriction)subunitorrelatedhelicase
arCOG00879	V	-	TypeIsite-specificrestriction-modificationsystem,R(restriction)subunitorrelatedhelicase
arCOG00880	V	HsdR	TypeIsite-specificrestriction-modificationsystem,R(restriction)subunitorrelatedhelicase
arCOG00922	V	SalX	ABC-typeantimicrobialpeptidetransportsystem,ATPasecomponent
arCOG01011	V	-	CopG/MetJ,RHHdomaincontainingDNA-bindingprotein,oftenanantitoxininTypeIItoxin-antitoxinsystems
arCOG01012	V	-	CopG/MetJ,RHHdomaincontainingDNA-bindingprotein,oftenanantitoxininTypeIItoxin-antitoxinsystems
arCOG01191	V	-	HEPNdomaincontainingprotein
arCOG01192	V	-	HEPNdomaincontainingprotein
arCOG01194	V	-	HEPNdomaincontainingprotein
arCOG01195	V	-	Minimalnucleotidyltransferase
arCOG01197	V	-	Minimalnucleotidyltransferase
arCOG01199	V	-	Minimalnucleotidyltransferase
arCOG01200	V	-	Minimalnucleotidyltransferase
arCOG01201	V	-	Minimalnucleotidyltransferase
arCOG01202	V	-	Minimalnucleotidyltransferase
arCOG01203	V	-	Minimalnucleotidyltransferase
arCOG01204	V	-	Minimalnucleotidyltransferase
arCOG01205	V	-	Minimalnucleotidyltransferase
arCOG01206	V	-	Minimalnucleotidyltransferase
arCOG01208	V	-	Minimalnucleotidyltransferase
arCOG01211	V	-	Minimalnucleotidyltransferase
arCOG01437	V	Cas6	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas6group
arCOG01439	V	Cas6	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas6group
arCOG01440	V	Cas6	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas6group
arCOG01441	V	Cas8a2	CRISPR-Cassystemrelatedprotein,largesubunitofCASCADEcomplex
arCOG01442	V	Cas3''	CRISPR-CassystemassociatedHDsuperfamilynuclease
arCOG01443	V	Cas3''	HDsuperfamilynuclease
arCOG01444	V	Cas3	CRISPR-associatedhelicaseCas3
arCOG01445	V	Cas3	CRISPR-associatedhelicaseCas3
arCOG01449	V	Csx1	CARFdomaincontainingprotein
arCOG01452	V	Cas1	CRISPR-associatedproteinCas1
arCOG01463	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01464	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01465	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01467	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01468	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01469	V	-	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG01630	V	RidA	YjgFfamilyenzymeshowntobereactiveintermediate/iminedeaminase
arCOG01663	V	RelE	Cytotoxictranslationalrepressoroftoxin-antitoxinstabilitysystem
arCOG01664	V	RelE	Cytotoxictranslationalrepressoroftoxin-antitoxinstabilitysystem
arCOG01665	V	RelE	Cytotoxictranslationalrepressoroftoxin-antitoxinstabilitysystem
arCOG01731	V	NorM	Na+-drivenmultidrugeffluxpump
arCOG01732	V	NorM	Na+-drivenmultidrugeffluxpump
arCOG01733	V	NorM	Na+-drivenmultidrugeffluxpump
arCOG01935	V	-	CARFandHTHdomainscontainingprotein
arCOG01936	V	Csx1	CARFdomaincontainingprotein
arCOG02041	V	-	ProteincontainingFe-Scluster,metallopeptidaseandnucleasedomainofphospholipaseDfamily
arCOG02105	V	-	Minimalnucleotidyltransferase
arCOG02106	V	-	Minimalnucleotidyltransferase
arCOG02107	V	-	Minimalnucleotidyltransferase
arCOG02108	V	-	HEPNdomaincontainingprotein
arCOG02109	V	-	HEPNdomaincontainingprotein
arCOG02110	V	-	Minimalnucleotidyltransferase
arCOG02112	V	-	MinimalnucleotidyltransferasefusedtoHEPNdomain
arCOG02120	V	-	PINdomaincontainingprotein
arCOG02121	V	-	PINdomaincontainingprotein
arCOG02123	V	-	HEPNdomaincontainingprotein
arCOG02217	V	-	RHH/CopGDNAbindingprotein
arCOG02218	V	-	RHH/CopGDNAbindingprotein
arCOG02219	V	VapC	PINdomaincontainingprotein
arCOG02221	V	-	PINdomaincontainingprotein
arCOG02222	V	-	PINdomaincontainingprotein
arCOG02224	V	VapC	PINdomaincontainingprotein
arCOG02225	V	VapC	PINdomaincontainingprotein
arCOG02227	V	VapC	PINdomaincontainingprotein
arCOG02270	V	-	Predictedantitoxincomponentoftoxin-antitoxinsystem,DUF2283family
arCOG02312	V	SalY	ABC-typeantimicrobialpeptidetransportsystem,permeasecomponent
arCOG02315	V	SalY	ABC-typeantimicrobialpeptidetransportsystem,permeasecomponent
arCOG02411	V	-	HicBfamilycomponentoftoxin-antitoxinsystem,antitoxin,predictednucleaseoftheRNAseHfold
arCOG02412	V	-	HicBfamilycomponentoftoxin-antitoxinsystem,antitoxin,predictednucleaseoftheRNAseHfold
arCOG02413	V	-	HicBfamilycomponentoftoxin-antitoxinsystem,antitoxin,predictedinactivatednucleaseoftheRNAseHfold
arCOG02414	V	RelE	Cytotoxictranslationalrepressoroftoxin-antitoxinstabilitysystem
arCOG02626	V	HsdS	RestrictionendonucleaseSsubunit
arCOG02628	V	HsdS	RestrictionendonucleaseSsubunit
arCOG02631	V	HsdS	TypeIrestrictionmodificationDNAspecificitydomain
arCOG02632	V	HsdM	TypeIrestriction-modificationsystemmethyltransferasesubunit
arCOG02634	V	PglX	BREX/PGLsystemmethylasesubunit
arCOG02635	V	-	TypeIIrestrictionenzyme,methylasesubunit
arCOG02654	V	Cmr5SS	CRISPR-Cassystemrelatedprotein,smallsubunitofCASCADEcomplex
arCOG02656	V	Cmr5SS	CRISPR-Cassystemrelatedprotein,smallsubunitofCASCADEcomplex
arCOG02657	V	Cmr4g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG02658	V	Csm3g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG02659	V	Csm3g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG02660	V	Csm3g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG02661	V	Cmr6g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG02663	V	Cmr3g5	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas5group
arCOG02664	V	Cmr3g5	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas5group
arCOG02665	V	Cmr3g5	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas5group
arCOG02666	V	Cas10	CRISPRassociatedproteinCas10,largesubunitofTypeIIIsystemeffectorcomplex,containsHDfamilynuclease
arCOG02671	V	Cas5	CRISPR-CassystemrelatedproteinCas5,RAMPsuperfamily
arCOG02672	V	Cas5	CRISPR-CassystemrelatedproteinCas5,RAMPsuperfamily
arCOG02681	V	VapB3	RHH/copGfamilyantitoxin
arCOG02730	V	-	PINdomaincontainingprotein
arCOG02731	V	VapC	PINdomaincontainingprotein
arCOG02757	V	Cas7	CRISPR-CassystemrelatedproteinCas7,RAMPsuperfamily
arCOG02758	V	Cas5	CRISPR-CassystemrelatedproteinCas5,RAMPsuperfamily
arCOG02777	V	Mrr	Endonuclease,HJR/Mrr/RecBfamily
arCOG02780	V	-	Endonuclease,HJR/Mrr/RecBfamily
arCOG02781	V	Mrr	Endonuclease,HJR/Mrr/RecBfamily
arCOG02782	V	-	Endonuclease,HJR/Mrr/RecBfamily
arCOG02836	V	NikR	Transcriptionalregulator,CopG/Arc/MetJfamily(DNA-bindingandametal-bindingdomains)
arCOG02841	V	MdlB	ABC-typemultidrugtransportsystem,ATPaseandpermeasecomponent
arCOG02900	V	-	PredictedtoxinofRNaseAfamily,containsvWAdomain
arCOG02902	V	-	Multidomainsecretedprotein,oftenassociatedwithpolymorphictoxinsystem
arCOG03045	V	-	TPRrepeatscontainingprotein,fusedtoputativeimmunityprotein,associatedwithpolymorphictoxinloci
arCOG03059	V	FxsA	ProteinaffectingphageT7exclusionbytheFplasmid
arCOG03086	V	-	Toxiccomponentoftoxin-antitoxinsystem,dsRBD-likefold,HicAfamily
arCOG03087	V	-	Toxiccomponentoftoxin-antitoxinsystem,dsRBD-likefold,HicAfamily
arCOG03088	V	-	Toxiccomponentoftoxin-antitoxinsystem,dsRBD-likefold,HicAfamily
arCOG03089	V	-	Toxiccomponentoftoxin-antitoxinsystem,dsRBD-likefold,HicAfamily
arCOG03166	V	-	AAA+superfamilyATPasefusedtoHTHandRecBnucleasedomains
arCOG03171	V	-	AAA+superfamilyATPasefusedtoHTHandRecBnucleasedomains
arCOG03222	V	Csm4g5	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas5group
arCOG03223	V	Csm4g5	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas5group
arCOG03228	V	SalX	ABC-typeantimicrobialpeptidetransportsystem,ATPasecomponent
arCOG03403	V	-	PemK/MazFfamilytoxin
arCOG03433	V	Csx1	CARFdomaincontainingprotein,containsHTHandHEPNdomains
arCOG03435	V	Csx1	CARFdomaincontainingprotein,containsHTHandHEPNdomains
arCOG03436	V	Csx1	CARFdomaincontainingprotein,containsHTHandHEPNdomains
arCOG03437	V	Csx1	CARFdomaincontainingprotein,containsHTHandHEPNdomains
arCOG03482	V	Csc2g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG03483	V	Cas3d	CRISPR-Cassystemrelatedheleicase,Cas3(C-terminalHDnucleasedomain)
arCOG03518	V	-	PD-(D/E)xKsuperfamilynuclease
arCOG03521	V	-	TypeIIrestrictionenzyme,methylasesubunit
arCOG03564	V	Vgb	Streptograminlyase
arCOG03590	V	-	Addictionmoduletoxin,Txe/YoeBfamily
arCOG03617	V	Cas7	CRISPR-CassystemrelatedproteinCas7,RAMPsuperfamily
arCOG03706	V	-	PINdomaincontainingprotein
arCOG03707	V	-	HEPNdomaincontainingprotein
arCOG03708	V	-	HEPNdomaincontainingprotein
arCOG03709	V	-	HEPNdomaincontainingprotein
arCOG03711	V	-	HEPNdomaincontainingprotein
arCOG03712	V	-	HEPNdomaincontainingprotein
arCOG03718	V	Csm5g7	CRISPR/CassystemCSM-associatedproteinCsm5,group7ofRAMPsuperfamily
arCOG03719	V	Csm5g7	CRISPR/CassystemCSM-associatedproteinCsm5,group7ofRAMPsuperfamily
arCOG03720	V	Csm5g7	CRISPR/CassystemCSM-associatedproteinCsm5,group7ofRAMPsuperfamily
arCOG03721	V	-	HEPNdomaincontainingprotein
arCOG03722	V	-	HEPNdomaincontainingprotein
arCOG03723	V	-	HEPNdomaincontainingprotein
arCOG03779	V	McrB	GTPasesubunitofrestrictionendonuclease
arCOG03787	V	-	LEA14-likedesiccationrelatedprotein
arCOG03788	V	-	LEA14-likedesiccationrelatedprotein
arCOG03823	V	Csa5SS	CRISPR-Cassystemassociatedprotein,predictedsmallsubunitofCASCADEcomplex
arCOG03829	V	-	RHH/CopGDNAbindingprotein,antitoxin
arCOG03830	V	-	RHH/CopGDNAbindingprotein,antitoxin
arCOG03831	V	-	RecBfamilynuclease
arCOG03832	V	-	RecBfamilynuclease
arCOG03839	V	-	Nucleotidyltransferase,acomponentofviraldefensesystem
arCOG03846	V	-	CopG/MetJ,RHHdomaincontainingDNA-bindingprotein,oftenanantitoxininTypeIItoxin-antitoxinsystems
arCOG03847	V	Csx1	CARFdomaincontainingprotein
arCOG03880	V	-	DNA-bindingprotein,potentialantitoxinAbrB/MazEfold
arCOG03886	V	-	CopG/RHHfamilyDNA-bindingprotein
arCOG03890	V	-	Argonautehomolog,implicatedinRNAmetabolismandviraldefense
arCOG03891	V	Cmr1g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG03892	V	Cmr1g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG03893	V	Cmr1g7	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas7group
arCOG03898	V	McrA	Restrictionendonuclease,McrA/HNHfamily
arCOG03899	V	-	Restrictionendonuclease,HNHfamily
arCOG03939	V	-	RHH-foldDNA-bindingptotein
arCOG03943	V	MazF	Toxin-antitoxinaddictionmoduletoxincomponentMazF(anendoRNAse)
arCOG03966	V	-	CopGfamilyDNA-bindingprotein
arCOG04008	V	Csm2SS	CRISPRassociatedprotein,Csm2-likesmallsubunitofTypeIII-Asystemeffectorcomplex
arCOG04024	V	-	Uncharacterizedprotein,DUF4258family;predictedcomponentoftoxin-antitoxinsystem
arCOG04141	V	-	Predictedantitoxincomponentoftoxin-antitoxinsystem,DUF2283family
arCOG04193	V	-	CRISPR-Cassystemassociatedprotein,predictedsmallsubunitofCASCADEcomplex
arCOG04194	V	Cas2	CRISPR-associatedproteinCas2
arCOG04195	V	-	CRISPR-associatedprotein,RecBfamilyexonuclease
arCOG04342	V	Cas6	CRISPR-CassystemrelatedproteinCas6,RAMPsuperfamily
arCOG04451	V	VapB3	RHH/copGfamilyantitoxin
arCOG04484	V	SdpI	Membraneproteininvolvedinimmunitytomembranetoxins,DUF1648family
arCOG04493	V	-	PINdomaincontainingprotein
arCOG04497	V	-	PINdomain(toxinoftypeIItoxin-antitoxinsystem)
arCOG04502	V	-	PINdomaincontainingprotein
arCOG04521	V	-	Predictedpermease,implicatedinHalocineC8export
arCOG04610	V	-	CopG-familyDNA-bindingprotein
arCOG04629	V	-	Predictedantitoxin,containsHTHdomain
arCOG04708	V	-	ATP-dependenthelicasefusedtoN-terminalNERDfamily(PD-(DE)xKsuperfamily)endonucleaseandC-terminaluncharacterizeddomainofCOG3410
arCOG04735	V	-	CopG/MetJ,RHHdomaincontainingDNA-bindingprotein,oftenanantitoxininTypeIItoxin-antitoxinsystems
arCOG04742	V	-	SymEtoxinfamilyprotein
arCOG04793	V	AbiEi_C	AbortivephageinfectionproteinAbiEi,antitoxinconponentofanAbiEi-AbiEiiTAsystem
arCOG04814	V	-	TypeIIrestrictionenzyme,methylasesubunit
arCOG04824	V	Cas5/Csm4	CRISPRassociatedprotein,RAMPfamilyCas5group
arCOG04825	V	Cmr5SS	CRISPR-Cassystemrelatedprotein,smallsubunitofCASCADEcomplex
arCOG04928	V	Cse1g8	CRISPR-Cassystemrelatedprotein,largesubunitofCASCADEcomplex
arCOG04929	V	Cas7	CRISPR-CassystemrelatedproteinCas7,RAMPsuperfamily
arCOG04930	V	Cas2	CRISPR-associatedproteinCas2
arCOG04942	V	AcrB	Cation/multidrugeffluxpump
arCOG05024	V	-	HEPNdomaincontainingprotein
arCOG05025	V	-	Addictionmoduletoxin,Txe/YoeBfamily
arCOG05051	V	-	Predictedantitoxincomponentoftoxin-antitoxinsystem,DUF2283family
arCOG05094	V	-	TOPRIMfamilynucleotidyltransferase/hydrolasedomain,DUF3226family
arCOG05102	V	McrC	McrBC5-methylcytosinerestrictionsystemcomponent
arCOG05108	V	-	StressresponsiveA/BBarrelDomain
arCOG05124	V	Cas8b1	CRISPR-associatedprotein,largesubunitofCASCADEcomplex
arCOG05125	V	Cas6	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas6group
arCOG05134	V	Csc1g5	CRISPRassociatedprotein,RAMPfamilyCas5group
arCOG05135	V	Cas6	CRISPR-Cassystemrelatedprotein,RAMPsuperfamilyCas6group
arCOG05188	V	-	ChloramphenicolO-acetyltransferase
arCOG05194	V	-	Predictedrestrictionendonuclease,Mrr-catsuperfamily
arCOG05206	V	-	Addictionmoduletoxin,Txe/YoeBfamily
arCOG05207	V	-	HicBfamilycomponentoftoxin-antitoxinsystem,antitoxin,predictednucleaseoftheRNAseHfold
arCOG05218	V	PglZ	BREX/PGLsystemsubunit,alkalinephosphatasesuperfamilyenzyme
arCOG05219	V	PglY	BREX/PGLsystemsubunit,containsATPasedomain
arCOG05220	V	BrxB	BREX/PGLsystemsubunit,DUF1788family
arCOG05223	V	-	TypeIVrestriction,containsParB-likeNTPasedomainfusedtoHNHnuclease
arCOG05254	V	-	PINdomaincontainingprotein
arCOG05269	V	Cas8b2	CRISPR-associatedprotein,largesubunitofCASCADEcomplex
arCOG05282	V	HsdM	TypeIrestriction-modificationsystemmethyltransferasesubunit
arCOG05297	V	-	PINdomaincontainingprotein
arCOG05401	V	-	RHH/CopGfamilyDNAbindingprotein
arCOG05414	V	-	CopG/RHHfamilyDNAbindingprotein,antitoxin
arCOG05501	V	-	PINdomain
arCOG05545	V	-	PINdomaincontainingprotein
arCOG05596	V	-	CopG-familyDNA-bindingprotein
arCOG05713	V	-	McrBC5-methylcytosinerestrictionsystemcomponent
arCOG05724	V	-	RecBfamilyrestrictionendonuclease,SeqA-likeprotein
arCOG05814	V	Cas8a1	CRISPR-Cassystemrelatedprotein,largesubunitofCASCADEcomplex
arCOG05816	V	-	Predictedantitoxin,containsHTHdomain
arCOG05906	V	-	PD-(D/E)xKsuperfamilynuclease
arCOG05951	V	-	Minimalnucleotidyltransferase,possiblyinactivated
arCOG05952	V	-	HEPNdomaincontainingprotein
arCOG06019	V	-	MinimalnucleotidetransferaseMNT,antitoxinofHEPN-MNTsystem
arCOG06020	V	-	HEPNdomaincontainingprotein
arCOG06024	V	Csx10gr5	CRISPR-associatedprotein,RAMPfamilyCas5group,signatureproteinforTypeIII-Dsystem
arCOG06028	V	VapC	PINdomaincontainingprotein
arCOG06085	V	-	Antitoxin,CopJ/RHHfamily
arCOG06086	V	-	RHH/copGfamilyantitoxin
arCOG06102	V	Cas4	CRISPR-associatedproteinCas4,RecBfamilyexonuclease
arCOG06103	V	-	Predictedviralimmunityprotein,containsCARFandC-terminalPINdomain
arCOG06110	V	SdpI	Membraneproteininvolvedinimmunitytomembranetoxins,DUF1648family
arCOG06123	V	-	Phdfamilyantitoxin
arCOG06139	V	-	HEPNdomaincontainingprotein
arCOG06140	V	AbrB	AbrBfamilytranscriptionalregulator,antitoxincomponentoftoxin-antitoxinsystem
arCOG06143	V	Csa5SS	CRISPR-Cassystemassociatedprotein,predictedsmallsubunitofCASCADEcomplex
arCOG06144	V	Cas8a2	CRISPR-Cassystemrelatedprotein,largesubunitofCASCADEcomplex
arCOG06164	V	-	InactivatedPIWIdomaincontainingphage-defenseprotein
arCOG06165	V	-	RecB-likenucleaseofMrrsubfamilyfuzedtoAPAZdomain
arCOG06298	V	-	AminoglycosideN3'-acetyltransferase
arCOG06311	V	HalU	Predictedpermease,implicatedinHalocineC8export
arCOG06324	V	-	PINdomain
arCOG06424	V	-	Cas5superfamilyprotein,componentofHRAMPsystem
arCOG06425	V	-	UncharacterizedcomponentofHRAMPsystem
arCOG06431	V	-	Predictedrestrictionendonuclease
arCOG06439	V	-	Ribbon-helix-helixprotein,copGfamily
arCOG06448	V	-	HEPNdomaincontainingprotein
arCOG06461	V	Cas10	CRISPRassociatedproteinCas10,largesubunitofTypeIIIsystemeffectorcomplex,containsHDfamilynucleaseandinactivatedPALMdomain
arCOG06467	V	-	Predictedcomponentofvirusdefensesystem,containsPD-(D/E)xKnucleasedomain,DUF524
arCOG06486	V	-	CARFdomaincontainingprotein,fusedtoHTHandHEPNdomains
arCOG06487	V	Csm2SS	CRISPR/CassystemCSM-associatedproteinCsm2,smallsubunit
arCOG06496	V	-	Endonuclease,HJR/Mrr/RecBfamily
arCOG06522	V	-	HNHnucleasedomaincontainingprotein
arCOG06524	V	Cse2SS	CRISPR-Cassystemassociatedprotein,predictedsmallsubunitofCASCADEcomplex
arCOG06525	V	Cas5	CRISPR-CassystemrelatedproteinCas5,RAMPsuperfamily
arCOG06526	V	Cas6e	CRISPR-associatedproteinCas6e,RAMPfamily
arCOG06564	V	-	Nucleotidyltransferasefamilyprotein
arCOG06572	V	-	CRISPR-Cassystemassociatedprotein,predictedsmallsubunitofCASCADEcomplex
arCOG06575	V	-	DpmII-likerestrictionendonuclease
arCOG06576	V	-	HEPNdomaincontainingprotein
arCOG06613	V	-	Abortiveinfectionphageresistanceprotein(AIRP)
arCOG06614	V	-	Uncharacterizedprotein,DUF4258family;predictedcomponentoftoxin-antitoxinsystem
arCOG06636	V	-	PINdomaincontainingprotein
arCOG06738	V	-	Multidomainsecretedprotein,oftenassociatedwithpolymorphictoxinsystem
arCOG06758	V	PAAR	Zn-bindingPro-Ala-Ala-Arg(PAAR)domain,implicatedindeliveryofpolymorphictoxins
arCOG06811	V	-	Restrictionendonuclease,HNHfamily
arCOG06817	V	-	CopG/RHHfamilyDNAbindingprotein
arCOG06831	V	Doc	Prophagemaintenancesystemkillerprotein
arCOG06833	V	-	AntitoxinMqsA,Zn-ribbonprotein
arCOG06869	V	-	HalocinC8precursor
arCOG06887	V	-	Restrictionendonuclease
arCOG06900	V	-	HEPNdomaincontainingprotein
arCOG06925	V	Cas10d	CRISPRassociatedproteinCas10d,largesubunitofTypeI-Dsystemeffectorcomplex,containsHDfamilynuclease
arCOG06948	V	-	PINdomain
arCOG06960	V	-	RestrictionendonucleaseThaI-like
arCOG06966	V	-	CopG/RHHfamilyDNAbindingprotein
arCOG06971	V	-	CopG/RHHfamilyDNAbindingprotein
arCOG06987	V	-	CopG/RHHfamilyDNAbindingprotein
arCOG07013	V	-	PINdomain
arCOG07098	V	-	CopG/RHHfamilyDNAbindingprotein
arCOG07133	V	-	HalocinC8familyprecursor
arCOG07140	V	Mrr	Restrictionendonuclease
arCOG07145	V	-	Predictedimmunityprotein
arCOG07146	V	-	Predictedtoxin,containsRnaseAdomain
arCOG07152	V	-	DNA-bindingprotein,potentialantitoxinAbrB/MazEfold
arCOG07154	V	-	Predictedantitoxin
arCOG07180	V	-	PINdomain
arCOG07186	V	-	PINdomain
arCOG07191	V	CcmB	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG07211	V	SulB	Uncharacterizedprotein,sulfolobicincomponent
arCOG07212	V	SulA	Uncharacterizedprotein,sulfolobicincomponent
arCOG07235	V	-	RHH/copGfamilyantitoxin
arCOG07237	V	-	PINdomain
arCOG07243	V	Csm4gr5	CRISPRassociatedprotein,Csm4g5-likesubunitofeffectorcomplex
arCOG07244	V	Cas10	CRISPRassociatedprotein,Cas10-likesubunitTypeIII-Aeffectorcomplex
arCOG07247	V	-	RHH/copGfamilyantitoxin
arCOG07248	V	-	PINdomaincontainingprotein
arCOG07256	V	csm2gr11	CRISPR/CassystemCSM-associatedproteinCsm2,smallsubunit
arCOG07297	V	-	CRISPRassociatedprotein
arCOG07299	V	CsaXg8	CRISPR-associatedprotein,CsaXfamily,putativedeterioratedCas8-likesubunit
arCOG07304	V	-	RHH/CopGfamilyDNAbindingprotein
arCOG07309	V	PlrA	PlasmidregulatoryDNA-bindingprotein
arCOG07346	V	-	CopG/MetJ,RHHdomaincontainingDNA-bindingprotein,oftenanantitoxininTypeIItoxin-antitoxinsystems
arCOG07392	V	-	Restriction-modificationsystemcomponent,N-6DNAMethylase
arCOG07423	V	Csa5SS	CRISPRassociatedprotein,Csa5-likesmallsubunitofeffectorcomplex
arCOG07494	V	-	DEAD-boxhelicase,probableR-Msystemsubunit
arCOG07514	V	-	RHH/CopGfamilyDNA-bindingprotein
arCOG07520	V	-	Predictedantitoxin,containswHTHdomain
arCOG07526	V	Mrr	Restrictionendonuclease
arCOG07527	V	-	HalocinC8familybacteriocin
arCOG07528	V	Csx3	CRISPR-associatedproteinCsx3,exoribonucleasewithferredoxinfold
arCOG07560	V	-	Multidomainsecretedprotein,oftenassociatedwithpolymorphictoxinsystem
arCOG07561	V	-	Secretedmultidomainprotein,oftencontainsvWAandCa(2+)-bindingdomain(somecouldcontainaC-terminaltoxindomain)
arCOG07589	V	-	PINdomaincontainingprotein
arCOG07628	V	-	MjaII-likerestrictionendonuclease
arCOG07641	V	Csx1	CARFdomaincontainingprotein,containsHTHandHEPNdomains
arCOG07672	V	-	Uncharacterizedprotein,DUF4258family;predictedcomponentoftoxin-antitoxinsystem
arCOG07686	V	-	HalocinC8familybacteriocin
arCOG07703	V	-	RHH/copGfamilyantitoxin
arCOG07704	V	-	PINdomaincontainingprotein
arCOG07723	V	-	RHH/CopGDNAbindingprotein
arCOG07727	V	AbrB	AbrBfamilytranscriptionalregulator,antitoxincomponentoftoxin-antitoxinsystem
arCOG07731	V	CcmB	ABC-typemultidrugtransportsystem,permeasecomponent
arCOG07735	V	-	HNHsuperfamilyendonuclease
arCOG07736	V	-	TOPRIMdomaincontainingprotein,predictedphagedefensesystem
arCOG07759	V	VapC	PINdomaincontainingprotein
arCOG07780	V	-	HNH/McrAnucleasedomaincontainingprotein
arCOG07787	V	-	HNHfamilyendonuclease
arCOG07794	V	McrB	GTPasesubunitofrestrictionendonuclease
