Gene	0	3	9	60	Half_Life
SACI_RS05960	84.26966292	82.77153558	41.19850187	34.83146067	54.5900231
thrS	96.66666667	116.0606061	52.72727273	22.72727273	28.56544812
SACI_RS06040	442.800789	621.7948718	428.0078895	141.5187377	31.49028442
sucD	856.8773234	1117.100372	974.5972739	291.2019827	32.8813146
SACI_RS06085	454.5253863	570.6401766	450.7726269	177.4834437	38.740329
SACI_RS06090	157.1969697	157.8282828	77.65151515	67.55050505	56.85405271
SACI_RS06095	223.880597	278.6069652	159.2039801	72.13930348	34.73165341
SACI_RS06100	338.5416667	319.4444444	225.6944444	97.22222222	34.65658638
SACI_RS06155	38.36930456	48.76099121	36.77058353	19.58433253	52.74913645
SACI_RS06165	240.4761905	185.7142857	109.5238095	52.38095238	31.27581431
SACI_RS06250	1186.111111	1508.333333	1163.888889	436.1111111	36.50449044
SACI_RS06265	188.3895131	274.5318352	198.8764045	75.65543071	37.32883139
SACI_RS06270	531.5656566	497.4747475	357.3232323	127.5252525	29.96020518
SACI_RS06275	174.8492679	248.0620155	161.0680448	77.08871662	42.65348961
SACI_RS06280	210.4440275	274.2338962	233.8961851	91.30706692	41.49316992
rgy	221.548238	352.9751589	309.6476025	131.1380705	51.81741397
albA	418.3673469	629.2517007	202.3809524	200.6802721	54.51026344
gatA	118.7980433	157.5821104	109.7134871	39.83228512	33.57926458
twy1	454.5032498	594.2432683	448.9322191	164.3454039	35.58327018
SACI_RS06385	342.4908425	433.1501832	268.3150183	172.1611722	54.92132488
SACI_RS06400	658.1740977	848.7261146	612.5265393	240.4458599	36.50226227
SACI_RS06405	217.9487179	195.970696	120.8791209	21.97802198	18.54953391
SACI_RS06410	476.0273973	517.1232877	375	56.50684932	18.72865143
SACI_RS06435	454.7413793	606.3218391	421.6954023	147.2701149	32.5438065
SACI_RS06440	338.1759483	439.4673123	270.3793382	87.57062147	28.28672376
SACI_RS06445	966.6666667	1069.69697	681.8181818	209.0909091	26.47284323
SACI_RS06465	236.8421053	239.3483709	190.4761905	114.0350877	57.42967131
SACI_RS06470	856.2052506	1180.190931	891.6070008	333.929992	37.10235907
SACI_RS06480	220.3525641	179.8878205	142.2275641	89.74358974	53.97492973
SACI_RS06485	522.7713178	587.2093023	413.2751938	152.6162791	32.32203655
SACI_RS06490	433.8235294	410.5392157	295.3431373	154.4117647	42.44123515
SACI_RS06495	372.5038402	427.8033794	275.7296467	134.4086022	39.33887473
hmgA	97.08737864	174.3527508	155.3398058	57.03883495	46.94053466
SACI_RS06505	68.84057971	193.236715	146.1352657	50.72463768	47.29974652
SACI_RS06510	160.2739726	368.9497717	284.9315068	74.88584475	33.42618479
