Gene	Experiment	Gene_log2FoldChange	Gene_pvalue	asRNA_ids	asRNA_log2FoldChange	asRNA_pvalue
SACI_RS12135	DESeq2_post-starvation-060min	-0.41	0.265920941489317	asRNA_1021	0.44	0.110084821499375
SACI_RS12135	DESeq2_post-starvation-090min	-0.36	0.319664376930057	asRNA_1021	0.43	0.118277648171168
SACI_RS12135	DESeq2_post-starvation-120min	-0.5	0.177602010875812	asRNA_1021	0.53	0.0530102836732943
SACI_RS12135	DESeq2_post-starvation-240min	-0.06	0.873933277771631	asRNA_1021	0.8	0.0036885602813528
SACI_RS12200	DESeq2-t15-Sacidocaldarius-HS	-0.26	0.0031180684420696	asRNA_1010	3.3	8.46105819278379e-05
SACI_RS12200	DESeq2-t30-Sacidocaldarius-HS	0.54	1.12304458038704e-09	asRNA_1010	1.84	0.0435929995467419
SACI_RS12200	DESeq2-t60-Sacidocaldarius-HS	0.78	1.55886956274091e-18	asRNA_1010	3.27	0.0001010027826556
SACI_RS12200	DESeq2_65C_pH_1_6_log	0.81	0.0001085749905188	asRNA_1010	1.56	0.824977826157852
SACI_RS12200	DESeq2_65C_pH_1_6_stat	-1.54	1.15234917575731e-06	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_65C_pH_2_4_log	-0.35	0.131997520804062	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_65C_pH_2_4_stat	-1.48	2.84095262272057e-10	asRNA_1010	0.65	0.934704064597583
SACI_RS12200	DESeq2_65C_pH_3_5_log	-0.42	0.178918042004702	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_65C_pH_3_5_stat	-0.97	3.51089828895525e-05	asRNA_1010	3.5	0.656951368357538
SACI_RS12200	DESeq2_75C_pH_1_6_log	-0.01	0.952104136738913	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_75C_pH_1_6_stat	-1.05	7.61523424682843e-06	asRNA_1010	1.98	0.802303912796295
SACI_RS12200	DESeq2_75C_pH_2_4_stat	-1.25	1.26803095242813e-07	asRNA_1010	1.07	0.89243938392187
SACI_RS12200	DESeq2_75C_pH_3_5_log	-0.66	0.035775154904393	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_75C_pH_3_5_stat	-0.92	9.83242878679362e-05	asRNA_1010	2.73	0.729425041831274
SACI_RS12200	DESeq2_80C_pH_1_6_log	0.07	0.758336919446134	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_80C_pH_1_6_stat	-0.43	0.0643296139417068	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_80C_pH_2_4_log	-0.41	0.080388580951047	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_80C_pH_2_4_stat	-0.89	0.0001611498493496	asRNA_1010	0.0	1.0
SACI_RS12200	DESeq2_80C_pH_3_5_log	-0.29	0.218220209316083	asRNA_1010	2.38	0.763368015790507
SACI_RS12200	DESeq2_80C_pH_3_5_stat	-0.68	0.0035666406586303	asRNA_1010	1.14	0.885510943974409
SACI_RS12200	DESeq2_RS0060KO_early	-0.08	0.49474595252744	asRNA_1010	0.72	0.638773990269814
SACI_RS12200	DESeq2_RS0060KO_late	0.19	0.0949996488231872	asRNA_1010	0.74	0.721287632439221
SACI_RS12200	DESeq2_RS0575KO_early	0.01	0.898583821137481	asRNA_1010	-1.91	0.337923971931308
SACI_RS12200	DESeq2_RS0575KO_late	0.13	0.268347522865636	asRNA_1010	2.46	0.198311230234289
SACI_RS12200	DESeq2_RS0730KO_early	0.14	0.209799931554234	asRNA_1010	0.4	0.787163429936761
SACI_RS12200	DESeq2_RS0730KO_late	0.16	0.158691317786272	asRNA_1010	-0.91	0.695707358507483
SACI_RS12200	DESeq2_RS2625KO_early	0.07	0.526088104015911	asRNA_1010	-0.69	0.692686861770519
SACI_RS12200	DESeq2_RS2625KO_late	0.08	0.482379007522998	asRNA_1010	2.45	0.199070075759698
SACI_RS12200	DESeq2_dKO_early	0.19	0.105744196801377	asRNA_1010	-0.89	0.605637827696928
SACI_RS12200	DESeq2_dKO_late	0.12	0.293629570327852	asRNA_1010	-0.03	0.989739483845595
SACI_RS12200	DESeq2_post-starvation-030min	-0.76	1.37115876153276e-06	asRNA_1010	0.52	0.497839825249268
SACI_RS12200	DESeq2_post-starvation-060min	-0.76	1.17781776731198e-06	asRNA_1010	0.29	0.718170765464239
SACI_RS12200	DESeq2_post-starvation-090min	-0.56	0.0003104977290197	asRNA_1010	0.3	0.710987306910975
SACI_RS12200	DESeq2_post-starvation-120min	-0.62	7.83971056801393e-05	asRNA_1010	0.67	0.37743491033124
SACI_RS12200	DESeq2_post-starvation-240min	-0.34	0.0302582539559367	asRNA_1010	0.75	0.332797345662051
SACI_RS12205	DESeq2-t15-Sacidocaldarius-HS	-0.82	1.05742141644235e-13	asRNA_1011	0.89	0.384233128520169
SACI_RS12205	DESeq2-t30-Sacidocaldarius-HS	0.23	0.0358753199824119	asRNA_1011	1.08	0.290044184242528
SACI_RS12205	DESeq2-t60-Sacidocaldarius-HS	-0.0	0.97915985476261	asRNA_1011	1.14	0.255650327101729
SACI_RS12205	DESeq2_65C_pH_1_6_log	0.63	0.0016770118802348	asRNA_1011	1.0	0.903291011337326
SACI_RS12205	DESeq2_65C_pH_1_6_stat	-1.74	3.42722278402348e-08	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_65C_pH_2_4_log	-0.15	0.506167515522735	asRNA_1011	1.08	0.906561637029654
SACI_RS12205	DESeq2_65C_pH_2_4_stat	-1.23	8.23301942826254e-08	asRNA_1011	0.23	0.980463283630809
SACI_RS12205	DESeq2_65C_pH_3_5_log	-0.01	0.976597767950906	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_65C_pH_3_5_stat	-0.91	6.44838107900285e-05	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_75C_pH_1_6_log	0.2	0.374822569889054	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_75C_pH_1_6_stat	-0.87	0.0001621300311629	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_75C_pH_2_4_stat	-1.15	7.9380970815654e-07	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_75C_pH_3_5_log	-0.18	0.540996720103735	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_75C_pH_3_5_stat	-0.59	0.0095394628986718	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_80C_pH_1_6_log	0.24	0.297705605527632	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_80C_pH_1_6_stat	-0.27	0.244551247448554	asRNA_1011	1.69	0.854311789760741
SACI_RS12205	DESeq2_80C_pH_2_4_log	-0.05	0.835119362825902	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_80C_pH_2_4_stat	-0.89	0.000130798347926	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_80C_pH_3_5_log	-0.07	0.753605175439373	asRNA_1011	1.07	0.907967526131085
SACI_RS12205	DESeq2_80C_pH_3_5_stat	-0.33	0.146366189553405	asRNA_1011	0.0	1.0
SACI_RS12205	DESeq2_RS0060KO_early	-0.15	0.247645798346379	asRNA_1011	0.4	0.671835611665743
SACI_RS12205	DESeq2_RS0060KO_late	0.07	0.547976064975636	asRNA_1011	-1.22	0.389966513092253
SACI_RS12205	DESeq2_RS0575KO_early	0.25	0.051189288491979	asRNA_1011	-1.47	0.214700272792957
SACI_RS12205	DESeq2_RS0575KO_late	-0.24	0.0585717380723353	asRNA_1011	0.99	0.373485465238554
SACI_RS12205	DESeq2_RS0730KO_early	0.27	0.0334609952897715	asRNA_1011	-0.2	0.83659619827084
SACI_RS12205	DESeq2_RS0730KO_late	0.03	0.798696100961687	asRNA_1011	0.09	0.945168540361075
SACI_RS12205	DESeq2_RS2625KO_early	0.12	0.367844096200737	asRNA_1011	-0.2	0.843353743424933
SACI_RS12205	DESeq2_RS2625KO_late	-0.17	0.171626996526994	asRNA_1011	-0.13	0.913572296282159
SACI_RS12205	DESeq2_dKO_early	0.33	0.008083497310758	asRNA_1011	0.42	0.658721680238992
SACI_RS12205	DESeq2_dKO_late	-0.02	0.866146255153088	asRNA_1011	-1.97	0.247542119972808
SACI_RS12205	DESeq2_post-starvation-030min	-0.97	1.8464425436412e-09	asRNA_1011	-0.65	0.399782933343121
SACI_RS12205	DESeq2_post-starvation-060min	-0.96	2.4971481151646104e-09	asRNA_1011	0.24	0.72886470680808
SACI_RS12205	DESeq2_post-starvation-090min	-0.69	1.69259584519648e-05	asRNA_1011	0.66	0.30929358347738
SACI_RS12205	DESeq2_post-starvation-120min	-0.7	1.21247262552558e-05	asRNA_1011	0.06	0.937082582680708
SACI_RS12205	DESeq2_post-starvation-240min	-0.47	0.0034572122933255	asRNA_1011	-0.64	0.426070861430033
SACI_RS12245	DESeq2-t15-Sacidocaldarius-HS	-2.54	9.90102224471849e-97	asRNA_1029	-1.23	0.7755241925155
SACI_RS12245	DESeq2-t30-Sacidocaldarius-HS	-2.32	6.7044147361513e-81	asRNA_1029	-1.04	0.808415570984143
SACI_RS12245	DESeq2-t60-Sacidocaldarius-HS	-2.38	2.7631219434264002e-86	asRNA_1029	-0.5	0.907614891830673
SACI_RS12245	DESeq2_65C_pH_1_6_log	-0.54	0.0090800276753831	asRNA_1029	-1.67	0.839150642155603
SACI_RS12245	DESeq2_65C_pH_1_6_stat	1.08	0.0004986409411485	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_65C_pH_2_4_log	-0.23	0.354776225293536	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_65C_pH_2_4_stat	0.1	0.695282161389901	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_65C_pH_3_5_log	0.18	0.580696224369689	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_65C_pH_3_5_stat	0.49	0.040670255592128	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_75C_pH_1_6_log	0.8	0.0009919240698044	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_75C_pH_1_6_stat	0.86	0.0003991442154258	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_75C_pH_2_4_stat	0.59	0.0148452146247215	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_75C_pH_3_5_log	0.6	0.0570118168454715	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_75C_pH_3_5_stat	0.72	0.0029598473423683	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_1_6_log	0.67	0.0055033991312659	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_1_6_stat	0.37	0.129510872476909	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_2_4_log	0.48	0.0462505235799005	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_2_4_stat	0.32	0.199595299614631	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_3_5_log	0.52	0.0332473905307013	asRNA_1029	0.0	1.0
SACI_RS12245	DESeq2_80C_pH_3_5_stat	0.8	0.000902488807983	asRNA_1029	1.14	0.90119880222565
SACI_RS12245	DESeq2_RS0060KO_early	0.04	0.85367883311765	asRNA_1029	-1.11	0.817079464658786
SACI_RS12245	DESeq2_RS0060KO_late	-0.36	0.06093145844502	asRNA_1029	-2.7	0.566780943103926
SACI_RS12245	DESeq2_RS0575KO_early	0.24	0.264522320188503	asRNA_1029	-1.24	0.796329454066348
SACI_RS12245	DESeq2_RS0575KO_late	-0.99	1.62308106320403e-06	asRNA_1029	0.97	0.830697759178141
SACI_RS12245	DESeq2_RS0730KO_early	0.13	0.513131976445301	asRNA_1029	-0.45	0.924338402061508
SACI_RS12245	DESeq2_RS0730KO_late	-0.57	0.006244905000304	asRNA_1029	-1.89	0.688093014875769
SACI_RS12245	DESeq2_RS2625KO_early	0.09	0.689740193880054	asRNA_1029	-0.98	0.838015743678676
SACI_RS12245	DESeq2_RS2625KO_late	-0.76	0.0001295845233012	asRNA_1029	-2.62	0.578262463930414
SACI_RS12245	DESeq2_dKO_early	0.16	0.460971286656123	asRNA_1029	-1.23	0.797938694321919
SACI_RS12245	DESeq2_dKO_late	-0.94	5.20352233049717e-06	asRNA_1029	-0.82	0.862001810347417
SACI_RS12245	DESeq2_post-starvation-030min	-0.01	0.963635612258001	asRNA_1029	1.46	0.296756950993199
SACI_RS12245	DESeq2_post-starvation-060min	0.1	0.692329890118163	asRNA_1029	1.52	0.280359448412008
SACI_RS12245	DESeq2_post-starvation-090min	0.53	0.0362082167728317	asRNA_1029	0.73	0.622930576871487
SACI_RS12245	DESeq2_post-starvation-120min	0.64	0.0109261440327046	asRNA_1029	0.98	0.497575384283205
SACI_RS12245	DESeq2_post-starvation-240min	0.71	0.0051890128762086	asRNA_1029	1.41	0.323044827914596
SACI_RS12250	DESeq2-t15-Sacidocaldarius-HS	-2.13	2.6463050995931004e-62	asRNA_1029	-1.23	0.7755241925155
SACI_RS12250	DESeq2-t30-Sacidocaldarius-HS	-2.03	7.768108742321759e-56	asRNA_1029	-1.04	0.808415570984143
SACI_RS12250	DESeq2-t60-Sacidocaldarius-HS	-1.99	1.3216961631338698e-55	asRNA_1029	-0.5	0.907614891830673
SACI_RS12250	DESeq2_65C_pH_1_6_log	-0.22	0.265212188790661	asRNA_1029	-1.67	0.839150642155603
SACI_RS12250	DESeq2_65C_pH_1_6_stat	0.81	0.0041069685383742	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_65C_pH_2_4_log	-0.01	0.960782972960034	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_65C_pH_2_4_stat	0.16	0.467225931490387	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_65C_pH_3_5_log	0.16	0.597516456659389	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_65C_pH_3_5_stat	0.47	0.034308008104689	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_75C_pH_1_6_log	0.43	0.0565568943636996	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_75C_pH_1_6_stat	0.4	0.082140437373219	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_75C_pH_2_4_stat	0.66	0.00329157249593	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_75C_pH_3_5_log	0.38	0.185720135108303	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_75C_pH_3_5_stat	0.64	0.0046030573886745	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_1_6_log	0.62	0.0056134392996071	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_1_6_stat	0.44	0.0513125389401605	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_2_4_log	0.39	0.0771172189619558	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_2_4_stat	0.11	0.624734755200659	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_3_5_log	0.37	0.108900514308676	asRNA_1029	0.0	1.0
SACI_RS12250	DESeq2_80C_pH_3_5_stat	0.46	0.0446313258146692	asRNA_1029	1.14	0.90119880222565
SACI_RS12250	DESeq2_RS0060KO_early	-0.2	0.448172047394829	asRNA_1029	-1.11	0.817079464658786
SACI_RS12250	DESeq2_RS0060KO_late	-0.3	0.200572647188354	asRNA_1029	-2.7	0.566780943103926
SACI_RS12250	DESeq2_RS0575KO_early	0.44	0.0754216852073713	asRNA_1029	-1.24	0.796329454066348
SACI_RS12250	DESeq2_RS0575KO_late	-0.94	0.0001359770071274	asRNA_1029	0.97	0.830697759178141
SACI_RS12250	DESeq2_RS0730KO_early	0.08	0.734024229516722	asRNA_1029	-0.45	0.924338402061508
SACI_RS12250	DESeq2_RS0730KO_late	-0.37	0.137757499978025	asRNA_1029	-1.89	0.688093014875769
SACI_RS12250	DESeq2_RS2625KO_early	0.04	0.887441507595224	asRNA_1029	-0.98	0.838015743678676
SACI_RS12250	DESeq2_RS2625KO_late	-0.48	0.0427076017982494	asRNA_1029	-2.62	0.578262463930414
SACI_RS12250	DESeq2_dKO_early	0.32	0.205472756861477	asRNA_1029	-1.23	0.797938694321919
SACI_RS12250	DESeq2_dKO_late	-0.66	0.0066220418496309	asRNA_1029	-0.82	0.862001810347417
SACI_RS12250	DESeq2_post-starvation-030min	-0.33	0.209413234841347	asRNA_1029	1.46	0.296756950993199
SACI_RS12250	DESeq2_post-starvation-060min	0.01	0.968917240088888	asRNA_1029	1.52	0.280359448412008
SACI_RS12250	DESeq2_post-starvation-090min	0.35	0.174592171505348	asRNA_1029	0.73	0.622930576871487
SACI_RS12250	DESeq2_post-starvation-120min	0.47	0.0622862926813426	asRNA_1029	0.98	0.497575384283205
SACI_RS12250	DESeq2_post-starvation-240min	0.54	0.0344885641321408	asRNA_1029	1.41	0.323044827914596
SACI_RS12305	DESeq2-t15-Sacidocaldarius-HS	-0.03	0.727417605963436	asRNA_904	1.3	0.100555368544863
SACI_RS12305	DESeq2-t30-Sacidocaldarius-HS	-0.02	0.784283546616373	asRNA_904	1.52	0.0548624808035123
SACI_RS12305	DESeq2-t60-Sacidocaldarius-HS	0.63	2.59157948597723e-13	asRNA_904	1.73	0.0250732622941287
SACI_RS12305	DESeq2_65C_pH_1_6_log	0.65	0.0001504118067733	asRNA_904	-1.23	0.667714113441967
SACI_RS12305	DESeq2_65C_pH_1_6_stat	-0.42	0.089892410887689	asRNA_904	-2.36	0.602179008254474
SACI_RS12305	DESeq2_65C_pH_2_4_log	-0.1	0.56478688358383	asRNA_904	-2.54	0.446326286694627
SACI_RS12305	DESeq2_65C_pH_2_4_stat	-0.34	0.0656533836327141	asRNA_904	-0.36	0.910963794701537
SACI_RS12305	DESeq2_65C_pH_3_5_log	-0.03	0.904595850626737	asRNA_904	-1.74	0.700907845815472
SACI_RS12305	DESeq2_65C_pH_3_5_stat	-0.16	0.373725668698845	asRNA_904	0.14	0.965641982041345
SACI_RS12305	DESeq2_75C_pH_1_6_log	0.06	0.750590140621961	asRNA_904	-0.75	0.821267490760566
SACI_RS12305	DESeq2_75C_pH_1_6_stat	-0.96	7.58258751411085e-07	asRNA_904	0.16	0.960302153319284
SACI_RS12305	DESeq2_75C_pH_2_4_stat	-0.68	0.0003705149584668	asRNA_904	0.03	0.991967774786743
SACI_RS12305	DESeq2_75C_pH_3_5_log	-0.47	0.057492718285741	asRNA_904	-2.37	0.599995310403016
SACI_RS12305	DESeq2_75C_pH_3_5_stat	-0.81	2.25314070717423e-05	asRNA_904	0.09	0.977140045568942
SACI_RS12305	DESeq2_80C_pH_1_6_log	-0.33	0.0778791157612454	asRNA_904	-1.81	0.587384815451042
SACI_RS12305	DESeq2_80C_pH_1_6_stat	-1.15	5.091595716774891e-09	asRNA_904	-1.66	0.618217653275849
SACI_RS12305	DESeq2_80C_pH_2_4_log	-0.33	0.0747524436860625	asRNA_904	-1.24	0.710701606138848
SACI_RS12305	DESeq2_80C_pH_2_4_stat	-0.45	0.0169828798505179	asRNA_904	-0.57	0.863131369770717
SACI_RS12305	DESeq2_80C_pH_3_5_log	-0.43	0.0210834089346023	asRNA_904	0.19	0.953233802406766
SACI_RS12305	DESeq2_80C_pH_3_5_stat	-0.85	1.01273042321959e-05	asRNA_904	0.8	0.804872176744478
SACI_RS12305	DESeq2_RS0060KO_early	-0.16	0.358001957224735	asRNA_904	0.67	0.341874140407217
SACI_RS12305	DESeq2_RS0060KO_late	-0.31	0.068214988873475	asRNA_904	3.14	2.62604526690249e-05
SACI_RS12305	DESeq2_RS0575KO_early	0.15	0.379920321752872	asRNA_904	0.42	0.557272695932493
SACI_RS12305	DESeq2_RS0575KO_late	-0.02	0.885685898496458	asRNA_904	3.38	6.14058625161663e-06
SACI_RS12305	DESeq2_RS0730KO_early	0.28	0.0890012802108367	asRNA_904	1.69	0.0083546944577496
SACI_RS12305	DESeq2_RS0730KO_late	-0.26	0.142304292796699	asRNA_904	1.98	0.0146328538744217
SACI_RS12305	DESeq2_RS2625KO_early	0.04	0.821657316908839	asRNA_904	1.85	0.0050026893574241
SACI_RS12305	DESeq2_RS2625KO_late	-0.16	0.348323151464369	asRNA_904	2.73	0.0003151611034377
SACI_RS12305	DESeq2_dKO_early	0.36	0.0268277764542383	asRNA_904	0.22	0.767878366278728
SACI_RS12305	DESeq2_dKO_late	0.04	0.827411824943597	asRNA_904	3.28	1.25089930456084e-05
SACI_RS12305	DESeq2_post-starvation-030min	0.18	0.0432915759180456	asRNA_904	0.85	0.0467559760072646
SACI_RS12305	DESeq2_post-starvation-060min	-0.21	0.0230250309880261	asRNA_904	0.83	0.0553515073183013
SACI_RS12305	DESeq2_post-starvation-090min	-0.44	3.27980725776784e-06	asRNA_904	1.01	0.018694947530275
SACI_RS12305	DESeq2_post-starvation-120min	-0.57	2.14447658386061e-09	asRNA_904	0.96	0.0244543686164078
SACI_RS12305	DESeq2_post-starvation-240min	-0.87	1.4508261839347099e-18	asRNA_904	0.88	0.0463765489578915
Sac_sR101-sno	DESeq2-t15-Sacidocaldarius-HS	1.48	1.55023102412639e-16	asRNA_991	-0.77	0.0542407036209181
Sac_sR101-sno	DESeq2-t30-Sacidocaldarius-HS	1.69	5.10361124677719e-21	asRNA_991	-0.76	0.0645736943699243
Sac_sR101-sno	DESeq2-t60-Sacidocaldarius-HS	1.85	5.68325573356819e-25	asRNA_991	0.17	0.632465209326693
Sac_sR101-sno	DESeq2_65C_pH_1_6_log	-2.02	6.58625261799696e-16	asRNA_991	-0.15	0.845362683421994
Sac_sR101-sno	DESeq2_65C_pH_1_6_stat	0.6	0.111686981358912	asRNA_991	5.81	0.0005408866123136
Sac_sR101-sno	DESeq2_65C_pH_2_4_log	-0.13	0.632803317326538	asRNA_991	3.14	0.0549656105246154
Sac_sR101-sno	DESeq2_65C_pH_2_4_stat	0.22	0.441646810297942	asRNA_991	4.81	0.0024052209678569
Sac_sR101-sno	DESeq2_65C_pH_3_5_log	-0.87	0.0212661909236167	asRNA_991	3.52	0.0677732636757463
Sac_sR101-sno	DESeq2_65C_pH_3_5_stat	1.19	2.04106447314952e-05	asRNA_991	3.65	0.0250494950923381
Sac_sR101-sno	DESeq2_75C_pH_1_6_log	-0.36	0.203032978612534	asRNA_991	2.96	0.0843792001988633
Sac_sR101-sno	DESeq2_75C_pH_1_6_stat	1.38	8.33051841199991e-07	asRNA_991	4.55	0.004693625653537
Sac_sR101-sno	DESeq2_75C_pH_2_4_stat	1.24	9.68404579428217e-06	asRNA_991	4.63	0.0039495259857921
Sac_sR101-sno	DESeq2_75C_pH_3_5_log	-0.18	0.639038224909328	asRNA_991	3.89	0.0297291876230378
Sac_sR101-sno	DESeq2_75C_pH_3_5_stat	1.63	5.5448296501625605e-09	asRNA_991	4.01	0.0141118025455667
Sac_sR101-sno	DESeq2_80C_pH_1_6_log	-0.13	0.635444663151051	asRNA_991	4.39	0.0064845621219158
Sac_sR101-sno	DESeq2_80C_pH_1_6_stat	1.27	5.7508055226115e-06	asRNA_991	4.71	0.0033495684801045
Sac_sR101-sno	DESeq2_80C_pH_2_4_log	0.02	0.941407479217774	asRNA_991	3.66	0.0244155552033511
Sac_sR101-sno	DESeq2_80C_pH_2_4_stat	0.97	0.0005134002461475	asRNA_991	2.73	0.121954422064329
Sac_sR101-sno	DESeq2_80C_pH_3_5_log	0.77	0.0057584433398365	asRNA_991	4.04	0.0132133364221259
Sac_sR101-sno	DESeq2_80C_pH_3_5_stat	1.58	1.59875002488938e-08	asRNA_991	4.48	0.0054877799389493
Sac_sR101-sno	DESeq2_RS0060KO_early	0.24	0.611181679229202	asRNA_991	-0.6	0.417670835040838
Sac_sR101-sno	DESeq2_RS0060KO_late	-1.48	0.0010862485998333	asRNA_991	0.24	0.749224589446723
Sac_sR101-sno	DESeq2_RS0575KO_early	0.17	0.723720902190313	asRNA_991	-1.04	0.173653887608207
Sac_sR101-sno	DESeq2_RS0575KO_late	-0.62	0.153117104117449	asRNA_991	0.77	0.296728926360524
Sac_sR101-sno	DESeq2_RS0730KO_early	0.7	0.116798521083919	asRNA_991	-0.57	0.410530969981147
Sac_sR101-sno	DESeq2_RS0730KO_late	-0.97	0.0381757281981004	asRNA_991	0.13	0.871070344143394
Sac_sR101-sno	DESeq2_RS2625KO_early	0.24	0.618660879510118	asRNA_991	-0.42	0.570520473408201
Sac_sR101-sno	DESeq2_RS2625KO_late	-0.22	0.599110951127753	asRNA_991	0.13	0.866044327197876
Sac_sR101-sno	DESeq2_dKO_early	1.01	0.0248503354986247	asRNA_991	-1.03	0.177926260249169
Sac_sR101-sno	DESeq2_dKO_late	0.01	0.987091412560041	asRNA_991	0.1	0.894038067405181
Sac_sR101-sno	DESeq2_post-starvation-030min	-0.17	0.777748860783232	asRNA_991	-0.42	0.39741252918446
Sac_sR101-sno	DESeq2_post-starvation-060min	0.24	0.687278695467798	asRNA_991	-0.22	0.656084592704544
Sac_sR101-sno	DESeq2_post-starvation-090min	0.06	0.924173692437089	asRNA_991	-0.48	0.341513994388669
Sac_sR101-sno	DESeq2_post-starvation-120min	0.23	0.704439738469949	asRNA_991	-0.09	0.847011258008273
Sac_sR101-sno	DESeq2_post-starvation-240min	1.35	0.0229860330739732	asRNA_991	0.16	0.741534917362611
Sac_sR102-sno	DESeq2-t15-Sacidocaldarius-HS	0.72	0.0048023976895861	asRNA_25	2.08	3.96706754520417e-23
Sac_sR102-sno	DESeq2-t30-Sacidocaldarius-HS	0.61	0.0194184270401566	asRNA_25	1.8	2.5207608433741102e-17
Sac_sR102-sno	DESeq2-t60-Sacidocaldarius-HS	0.59	0.0220386209640927	asRNA_25	2.54	4.0587445592632996e-34
Sac_sR102-sno	DESeq2_65C_pH_1_6_log	0.3	0.715898472005228	asRNA_25	1.94	0.0025900593697434
Sac_sR102-sno	DESeq2_65C_pH_1_6_stat	0.6	0.573340485816638	asRNA_25	-1.06	0.336790352371477
Sac_sR102-sno	DESeq2_65C_pH_2_4_log	-0.08	0.924746218273565	asRNA_25	0.52	0.466420106986773
Sac_sR102-sno	DESeq2_65C_pH_2_4_stat	1.1	0.178392582461319	asRNA_25	0.75	0.293555449589707
Sac_sR102-sno	DESeq2_65C_pH_3_5_log	0.73	0.511787016989925	asRNA_25	0.56	0.565017104147441
Sac_sR102-sno	DESeq2_65C_pH_3_5_stat	0.94	0.261730675265179	asRNA_25	1.83	0.0092477743634269
Sac_sR102-sno	DESeq2_75C_pH_1_6_log	0.43	0.62402867000494	asRNA_25	-0.83	0.321950577218595
Sac_sR102-sno	DESeq2_75C_pH_1_6_stat	0.01	0.993357475480072	asRNA_25	-0.38	0.636070251606512
Sac_sR102-sno	DESeq2_75C_pH_2_4_stat	0.17	0.85375355201077	asRNA_25	-1.03	0.229566374293515
Sac_sR102-sno	DESeq2_75C_pH_3_5_log	0.58	0.582456589494387	asRNA_25	0.39	0.680286492732655
Sac_sR102-sno	DESeq2_75C_pH_3_5_stat	0.33	0.714566359332599	asRNA_25	0.08	0.920683323038935
Sac_sR102-sno	DESeq2_80C_pH_1_6_log	-0.46	0.627859089638323	asRNA_25	-0.92	0.267590957727386
Sac_sR102-sno	DESeq2_80C_pH_1_6_stat	0.54	0.542197232107456	asRNA_25	-0.86	0.307036548425413
Sac_sR102-sno	DESeq2_80C_pH_2_4_log	-0.49	0.59588902222732	asRNA_25	-0.93	0.246576954058946
Sac_sR102-sno	DESeq2_80C_pH_2_4_stat	-1.38	0.225351886058025	asRNA_25	-1.05	0.232517490098248
Sac_sR102-sno	DESeq2_80C_pH_3_5_log	-0.11	0.90142544260105	asRNA_25	-0.74	0.367230316357839
Sac_sR102-sno	DESeq2_80C_pH_3_5_stat	-0.29	0.763548151082314	asRNA_25	-0.24	0.764107794284634
